% Model:              Luke_electric_field_simulation_V2.mph
% Version:            COMSOL 5.6.0.401
% Date:               Mar 11 2024, 22:31
% Dimension:          3
% Nodes:              5305
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
-3.7071755168996603       4.982743431304493        0                        -4.244308608273665E-12
-2.471450344599777        5.694630707264545        0                        1.8189894035458565E-12
-6.1786258614994445       17.796714398585433       0                        -6.6696278130014735E-12
-2.471450344599777        9.965954363024856        0                        -1.0307606620093187E-11
-1.235725172299894        9.254067087064797        0                        3.031649005909761E-12
-2.4714503445997735       11.389728914944968       0                        6.063298011819522E-12
-1.235725172299894        10.677841638984916       0                        8.48861721654733E-12
-2.4714503445997664       12.813503466865065       0                        7.882287415365378E-12
-1.2357251722998903       12.101616190905013       0                        1.8189894035458565E-12
-6.1786258614993805       22.068038054345724       0                        -7.275957614183426E-12
-7.310721440792953        28.580132342122756       0                        -3.637978807091713E-12
-7.38223457004727         27.118343125256175       0                        1.0307606620093187E-11
-6.17862586149943         23.49181260626583        0                        -2.4253192047278085E-12
-6.178625861499435        19.220488950505576       0                        -4.850638409455617E-12
-4.942900689199551        18.508601674545503       0                        -1.8189894035458565E-12
-6.178625861499399        20.644263502425698       0                        -6.063298011819521E-13
-4.942900689199537        19.932376226465628       0                        3.637978807091713E-12
-4.942900689199508        21.356150778385715       0                        -1.2126596023639042E-12
-3.7071755168996425       20.644263502425673       0                        -6.6696278130014735E-12
-3.7071755168996603       19.22048895050556        0                        1.2126596023639042E-12
-3.707175516899671        17.796714398585433       0                        -3.637978807091713E-12
-3.7071755168996603       16.372939846665304       0                        -9.094947017729282E-12
-3.707175516899653        14.949165294745208       0                        0
-2.47145034459977         14.237278018785162       0                        6.6696278130014735E-12
-2.4714503445997735       15.661052570705259       0                        -2.4253192047278085E-12
-2.471450344599784        17.08482712262537        0                        -7.882287415365378E-12
-6.17862586149942         24.915587158185986       0                        1.8189894035458565E-12
-6.178625861499416        26.339361710106083       0                        -4.850638409455617E-12
-6.156934280002435        27.77670855901435        0                        1.8189894035458565E-12
25.758948553452814        -39.51568416596045       -5.551115123125783E-17   89.8117632511147
25.83682295599833         -39.052582289353815      1.1102230246251565E-16   93.24056557173193
26.190252432935768        -39.580858975116435      -1.6653345369377348E-16  87.92536426134234
23.292350131019546        -38.98957011807444       -1.1102230246251565E-16  101.54429329367004
26.571757202315663        -39.81280320440147       0                        85.7041548949738
25.819465879175468        -40.682390975947975      0                        81.12178341147002
25.3598718377914          -42.777900032309425      0                        66.85573836591227
-2.471450344599784        4.270856155344431        0                        6.063298011819522E-12
-1.235725172299901        3.558968879384377        0                        6.063298011819521E-13
-1.2357251722998974       2.135194327464275        0                        -5.4569682106375694E-12
0                         2.847081603424314        0                        9867.401607952797
0                         -4.6750041590126745E-4   0                        10847.947776755222
-1.2357251722998974       0.7114197755441625       0                        9.094947017729282E-12
0                         1.423307051504211        0                        10375.092255355097
1.390608828849437         2.4039098499811704       2.7755575615628914E-17   8609.425535029735
0.9080369316859996        2.1475530739762227       8.326672684688674E-17    8905.66196021269
0.9606069500355252        1.3585087147604988       0                        9375.719533167116
0.9984041611673184        0.7911953073476127       -1.3877787807814457E-17  9479.764959356586
1.766435296263722         0.12889299231982437      0                        8278.206290004428
